Circonférence;1067,38776193382
0;177,085695007823
-20,0782294774148;155,681951970809
-33,584160475593;115,497527917606
-58,5304931023229;395,996610424625
-105,001318460471;162,412852848625
-117,645975363739;95,037419530999
-132,573664168398;113,846387733647
-148,069317896282;167,04050003807
-171,559634724493;164,209649375094
174,400660663479;144,892724809401
152,223436191131;233,530651300751
131,221802292838;156,296871086268
120,963756532074;103,899945178613
87,5633517531899;501,799309048041
64,0934920004856;132,815716771007
51,0090059574945;87,6941965256142
41,252355025234;235,975330959254
32,524890287791;141,427049088412
22,5127200902096;128,381776693988
3,17983011986423;109,88985963227
0;177,085695007823
